id_venta,id_cliente,nombre_cliente,sucursal,provincia,fecha_hora,producto,categoria,cantidad,precio_unitario,total_venta,medio_pago,promo_producto,promo_pago,otros_productos
1761,2412,Juan Cruz Nahuel Ruiz,Sucursal Mendoza,Mendoza,2024-10-29 12:24:11,Pintura látex 4L,Pinturas,1.0,39087.04,39087.04,tarjeta_débito,,,
1762,7634,Mateo Benjamin Jazmin Rodriguez,Sucursal Córdoba,Córdoba,2025-09-02 10:14:26,Destornillador,Herramientas manuales,5.0,32913.78,164568.9,tarjeta_crédito,10% off,,
1763,6363,Valentino Sofia Benitez,Sucursal Mendoza,Mendoza,2025-06-19 02:48:48,Sierra circular,Herramientas eléctricas,5.0,47789.67,238948.35,tarjeta_crédito,,3 cuotas sin interés,"Cinta métrica, Taladro eléctrico"
1764,3078,Mateo Silva,Sucursal Palermo,Buenos Aires,2025-01-15 00:31:42,Pintura látex 4L,Pinturas,1.0,47618.6,47618.6,mercadopago,,5% off efectivo,
1765,8096,Sr(a). Juan Bautista Castillo,Sucursal Rosario,Santa Fe,2025-01-01 11:29:26,Cinta métrica,Medición,3.0,32770.16,98310.48,mercadopago,sin interés,3 cuotas sin interés,
1766,9391,Benjamin Felipe Rodriguez,Sucursal Palermo,Buenos Aires,2025-02-18 13:21:08,Destornillador,Herramientas manuales,3.0,17992.19,53976.57,efectivo,,,
1767,8231,Sr(a). Bruno Bustos,Sucursal Palermo,Buenos Aires,2025-08-23 23:17:59,Pintura látex 4L,Pinturas,2.0,12528.77,25057.54,transferencia,,,
1768,4211,Malena Silva,Sucursal Córdoba,Córdoba,2025-06-29 20:14:32,Taladro eléctrico,Herramientas eléctricas,5.0,23148.31,115741.55,efectivo,,,
1769,8559,Emilia Lucero Medina,Sucursal Mendoza,Mendoza,2025-06-15 11:37:04,Guantes de trabajo,Protección personal,5.0,25131.09,125655.45,mercadopago,,5% off efectivo,
1770,8151,Francesca Gael Roldan Ramirez,Sucursal Mendoza,Mendoza,2024-11-25 05:59:02,Martillo,Herramientas manuales,2.0,16685.7,33371.4,efectivo,,5% off efectivo,
1771,9718,Dr(a). Malena Bustos,Sucursal Rosario,Santa Fe,2024-11-26 18:01:10,Cinta métrica,Medición,1.0,20531.09,20531.09,tarjeta_débito,10% off,5% off efectivo,
1772,1489,Sr(a). Camila Leiva,Sucursal Rosario,Santa Fe,2024-12-18 14:18:59,Rodillo de pintura,Accesorios pintura,4.0,36656.74,146626.96,efectivo,sin interés,,
1773,3045,Victoria Lucía Garcia,Sucursal Córdoba,Córdoba,2025-09-07 08:41:44,Caja de tornillos,Fijaciones,5.0,9619.45,48097.25,tarjeta_débito,,3 cuotas sin interés,
1774,5115,Genaro Muñoz Diaz,Sucursal Córdoba,Córdoba,2025-03-27 03:49:56,Cinta métrica,Medición,4.0,23573.61,94294.44,tarjeta_crédito,,5% off efectivo,"Martillo, Llave inglesa"
1775,9727,Samuel Castro,Sucursal Rosario,Santa Fe,2025-02-06 17:01:36,Rodillo de pintura,Accesorios pintura,2.0,43448.31,86896.62,tarjeta_crédito,10% off,,
1776,5271,Zoe Gimenez Vargas,Sucursal Palermo,Buenos Aires,2025-02-22 18:34:01,Pintura látex 4L,Pinturas,2.0,27118.97,54237.94,mercadopago,sin interés,,"Rodillo de pintura, Martillo"
1777,3815,Mateo Diaz,Sucursal Mendoza,Mendoza,2024-10-03 20:13:28,Guantes de trabajo,Protección personal,2.0,43548.38,87096.76,tarjeta_débito,10% off,3 cuotas sin interés,
1778,2674,Martina Godoy,Sucursal Córdoba,Córdoba,2025-06-05 21:26:55,Cinta métrica,Medición,1.0,28436.74,28436.74,transferencia,,3 cuotas sin interés,
1779,9502,Olivia Cardozo,Sucursal Rosario,Santa Fe,2025-08-14 20:34:42,Rodillo de pintura,Accesorios pintura,5.0,16894.44,84472.2,tarjeta_débito,,3 cuotas sin interés,
1780,5287,Camila Benjamin Gomez,Sucursal Córdoba,Córdoba,2025-09-07 16:31:51,Taladro eléctrico,Herramientas eléctricas,2.0,16024.35,32048.7,mercadopago,,,
1781,2220,Ignacio Lautaro Ezequiel Suarez,Sucursal Palermo,Buenos Aires,2024-10-13 00:12:40,Sierra circular,Herramientas eléctricas,5.0,24728.21,123641.05,tarjeta_débito,2x1,5% off efectivo,
1782,4866,Manuel Martinez Duarte,Sucursal Rosario,Santa Fe,2024-11-09 23:28:23,Taladro eléctrico,Herramientas eléctricas,1.0,42089.58,42089.58,tarjeta_débito,10% off,,
1783,5811,Tobias Mansilla,Sucursal Mendoza,Mendoza,2024-11-21 18:12:01,Destornillador,Herramientas manuales,3.0,41552.37,124657.11,mercadopago,10% off,,Pintura látex 4L
1784,4513,Sofía Lopez Gomez,Sucursal Mendoza,Mendoza,2025-07-01 10:58:36,Sierra circular,Herramientas eléctricas,5.0,5771.52,28857.6,efectivo,,,
1785,1263,Mateo Carrizo,Sucursal Rosario,Santa Fe,2024-09-20 20:41:06,Martillo,Herramientas manuales,1.0,14890.46,14890.46,tarjeta_crédito,2x1,,
1786,8481,Felipe Benicio Diaz Gonzalez,Sucursal Mendoza,Mendoza,2025-06-05 16:03:43,Guantes de trabajo,Protección personal,5.0,47450.78,237253.9,mercadopago,2x1,,
1787,3156,Sr(a). Simon Gonzalez,Sucursal Mendoza,Mendoza,2025-05-21 00:52:12,Taladro eléctrico,Herramientas eléctricas,3.0,18688.34,56065.02,tarjeta_crédito,10% off,3 cuotas sin interés,
1788,6421,Sr(a). Francesca Sanchez,Sucursal Mendoza,Mendoza,2024-10-06 20:44:25,Rodillo de pintura,Accesorios pintura,1.0,47821.76,47821.76,transferencia,,,
1789,9829,Sr(a). Isabella Alvarez,Sucursal Mendoza,Mendoza,2024-12-03 20:31:46,Caja de tornillos,Fijaciones,3.0,43267.04,129801.12,mercadopago,10% off,,
1790,6526,Thiago Emma Gomez,Sucursal Rosario,Santa Fe,2025-02-27 06:33:45,Cinta métrica,Medición,3.0,36911.5,110734.5,tarjeta_débito,,3 cuotas sin interés,
1791,5719,Juan Sebastian Romero Lopez,Sucursal Córdoba,Córdoba,2025-06-03 07:15:20,Cinta métrica,Medición,2.0,15922.54,31845.08,transferencia,,,
1792,6444,Delfina Cruz Figueroa,Sucursal Palermo,Buenos Aires,2025-08-05 00:33:21,Martillo,Herramientas manuales,1.0,44242.01,44242.01,tarjeta_débito,2x1,5% off efectivo,
1793,4761,Lisandro Martina Gutierrez,Sucursal Córdoba,Córdoba,2025-07-30 06:21:52,Destornillador,Herramientas manuales,2.0,7425.27,14850.54,efectivo,2x1,3 cuotas sin interés,
1794,4413,Juan Cruz Lucía Morales Maidana,Sucursal Palermo,Buenos Aires,2025-02-16 22:27:26,Pintura látex 4L,Pinturas,3.0,24545.93,73637.79,transferencia,,5% off efectivo,
1795,3984,Juan Ignacio Diaz,Sucursal Palermo,Buenos Aires,2025-02-01 23:43:37,Caja de tornillos,Fijaciones,3.0,14933.79,44801.37,mercadopago,,,
1796,9038,Joaquin Lola Sanchez Alvarez,Sucursal Córdoba,Córdoba,2025-03-13 16:17:46,Sierra circular,Herramientas eléctricas,2.0,21730.54,43461.08,tarjeta_débito,,,
1797,7771,Bautista Augusto Ferreyra,Sucursal Córdoba,Córdoba,2025-02-06 19:20:14,Taladro eléctrico,Herramientas eléctricas,2.0,18948.41,37896.82,tarjeta_débito,,5% off efectivo,
1798,4426,Bautista Diaz Sanchez,Sucursal Palermo,Buenos Aires,2025-05-07 02:03:33,Cinta métrica,Medición,2.0,40463.85,80927.7,tarjeta_crédito,10% off,,
1799,2030,Lautaro Nahuel Gomez,Sucursal Córdoba,Córdoba,2025-04-12 17:46:07,Llave inglesa,Herramientas manuales,5.0,8017.42,40087.1,mercadopago,,,
1800,2517,Sr(a). Valentina Gomez,Sucursal Palermo,Buenos Aires,2025-01-20 11:23:44,Rodillo de pintura,Accesorios pintura,1.0,44388.62,44388.62,transferencia,,5% off efectivo,
1801,3623,Agostina Valdez,Sucursal Córdoba,Córdoba,2025-06-12 22:08:26,Cinta métrica,Medición,4.0,17905.35,71621.4,transferencia,,5% off efectivo,
1802,9498,Ignacio Juan Manuel Cruz,Sucursal Palermo,Buenos Aires,2025-01-17 23:51:42,Sierra circular,Herramientas eléctricas,2.0,39559.22,79118.44,tarjeta_débito,sin interés,,
1803,6950,Bautista Gonzalez,Sucursal Rosario,Santa Fe,2025-09-05 17:36:47,Sierra circular,Herramientas eléctricas,2.0,19566.57,39133.14,mercadopago,,,
1804,2478,Dr(a). Olivia Godoy,Sucursal Mendoza,Mendoza,2024-12-15 18:33:25,Rodillo de pintura,Accesorios pintura,5.0,12813.36,64066.8,efectivo,2x1,,Sierra circular
1805,8680,Sr(a). Francisco Rios,Sucursal Córdoba,Córdoba,2025-08-30 18:47:05,Destornillador,Herramientas manuales,4.0,34686.66,138746.64,tarjeta_crédito,10% off,,
1806,4049,Josefina Ponce Navarro,Sucursal Palermo,Buenos Aires,2025-05-15 04:50:04,Pintura látex 4L,Pinturas,2.0,9454.65,18909.3,tarjeta_crédito,,5% off efectivo,
1807,2651,Isabella Torres Garcia,Sucursal Mendoza,Mendoza,2024-11-14 09:52:01,Pintura látex 4L,Pinturas,5.0,4692.78,23463.9,tarjeta_crédito,sin interés,5% off efectivo,
1808,4874,Sofia Gonzalez,Sucursal Córdoba,Córdoba,2025-09-10 02:59:30,Pintura látex 4L,Pinturas,3.0,35421.04,106263.12,tarjeta_débito,10% off,5% off efectivo,
1809,5370,Dr(a). Tiziano Benjamin Romero,Sucursal Mendoza,Mendoza,2025-01-02 12:31:15,Destornillador,Herramientas manuales,4.0,36514.52,146058.08,efectivo,,,"Caja de tornillos, Llave inglesa"
1810,6449,Mia Valentina Alejo Gutierrez Bravo,Sucursal Rosario,Santa Fe,2025-05-26 04:25:30,Caja de tornillos,Fijaciones,5.0,40727.41,203637.05,efectivo,,,"Guantes de trabajo, Sierra circular"
1811,4060,Gonzalo Francisco Ponce Romero,Sucursal Córdoba,Córdoba,2024-12-05 10:33:08,Sierra circular,Herramientas eléctricas,1.0,8942.39,8942.39,mercadopago,sin interés,5% off efectivo,
1812,8676,Sr(a). Mia Morena Dominguez,Sucursal Mendoza,Mendoza,2024-12-21 22:52:23,Destornillador,Herramientas manuales,2.0,25026.05,50052.1,mercadopago,sin interés,5% off efectivo,
1813,9502,Sofía Olivia Sanchez,Sucursal Córdoba,Córdoba,2025-03-07 07:17:49,Martillo,Herramientas manuales,2.0,2375.84,4751.68,mercadopago,,,"Rodillo de pintura, Taladro eléctrico"
1814,4087,Bautista Aguirre Moyano,Sucursal Córdoba,Córdoba,2024-10-06 17:51:57,Taladro eléctrico,Herramientas eléctricas,1.0,14000.27,14000.27,transferencia,,,
1815,9497,Maria Luz Juan Ignacio Lopez,Sucursal Mendoza,Mendoza,2025-04-17 15:49:13,Pintura látex 4L,Pinturas,2.0,34972.66,69945.32,tarjeta_débito,,3 cuotas sin interés,
1816,4025,Emma Bautista Muñoz,Sucursal Córdoba,Córdoba,2025-01-15 11:14:24,Cinta métrica,Medición,4.0,46290.83,185163.32,efectivo,2x1,5% off efectivo,"Llave inglesa, Rodillo de pintura"
1817,6254,Joaquín Emma Lopez,Sucursal Palermo,Buenos Aires,2024-12-22 04:45:28,Sierra circular,Herramientas eléctricas,1.0,17997.49,17997.49,mercadopago,10% off,5% off efectivo,
1818,2533,Emilia Tomàs Godoy Perez,Sucursal Palermo,Buenos Aires,2025-07-16 22:20:07,Martillo,Herramientas manuales,5.0,9206.52,46032.6,efectivo,,3 cuotas sin interés,
1819,5960,Bautista Valdez,Sucursal Córdoba,Córdoba,2025-02-18 04:06:08,Sierra circular,Herramientas eléctricas,3.0,33033.98,99101.94,mercadopago,,5% off efectivo,Taladro eléctrico
1820,7808,Mateo Benitez,Sucursal Mendoza,Mendoza,2025-03-31 17:51:45,Destornillador,Herramientas manuales,2.0,34651.9,69303.8,efectivo,,,
1821,3378,Dr(a). Alejo Maldonado,Sucursal Mendoza,Mendoza,2025-07-21 16:41:49,Taladro eléctrico,Herramientas eléctricas,2.0,36856.02,73712.04,tarjeta_crédito,2x1,5% off efectivo,"Rodillo de pintura, Sierra circular"
1822,1876,Benjamin Alvarez,Sucursal Palermo,Buenos Aires,2025-08-14 04:26:42,Guantes de trabajo,Protección personal,1.0,6680.76,6680.76,efectivo,,,Taladro eléctrico
1823,1522,Alejo Ayala Luna,Sucursal Mendoza,Mendoza,2024-11-14 20:22:54,Martillo,Herramientas manuales,3.0,33424.17,100272.51,tarjeta_crédito,,,
1824,4507,Sr(a). Valentina Medina,Sucursal Palermo,Buenos Aires,2025-03-11 16:04:55,Caja de tornillos,Fijaciones,5.0,10429.78,52148.9,transferencia,,3 cuotas sin interés,Martillo
1825,5939,Thiago Sofía Rodriguez Fernandez,Sucursal Palermo,Buenos Aires,2025-03-17 18:00:02,Martillo,Herramientas manuales,3.0,9630.72,28892.16,tarjeta_débito,2x1,3 cuotas sin interés,"Cinta métrica, Martillo"
1826,1143,Felipe Santiago Gonzalez,Sucursal Rosario,Santa Fe,2025-03-29 23:03:18,Martillo,Herramientas manuales,2.0,30219.84,60439.68,tarjeta_débito,,5% off efectivo,Pintura látex 4L
1827,7234,Morena Gabriel Acuña Valdez,Sucursal Palermo,Buenos Aires,2025-02-08 10:09:26,Taladro eléctrico,Herramientas eléctricas,2.0,36067.99,72135.98,tarjeta_crédito,,3 cuotas sin interés,"Taladro eléctrico, Destornillador"
1828,8433,Morena Moreno,Sucursal Palermo,Buenos Aires,2025-05-02 23:37:55,Martillo,Herramientas manuales,3.0,10347.07,31041.21,transferencia,sin interés,3 cuotas sin interés,
1829,6028,Renata Gonzalez Ayala,Sucursal Córdoba,Córdoba,2025-02-12 23:01:59,Llave inglesa,Herramientas manuales,1.0,13708.51,13708.51,efectivo,2x1,5% off efectivo,"Taladro eléctrico, Rodillo de pintura"
1830,6928,Sr(a). Santiago Benitez,Sucursal Córdoba,Córdoba,2024-12-24 15:22:32,Sierra circular,Herramientas eléctricas,2.0,28318.89,56637.78,efectivo,sin interés,,Sierra circular
1831,8065,Bianca Pilar Castillo Quiroga,Sucursal Mendoza,Mendoza,2025-05-27 07:04:53,Guantes de trabajo,Protección personal,1.0,21204.72,21204.72,mercadopago,10% off,5% off efectivo,
1832,2753,Gabriel Ponce,Sucursal Rosario,Santa Fe,2024-12-19 15:05:13,Pintura látex 4L,Pinturas,3.0,47692.81,143078.43,efectivo,10% off,,"Taladro eléctrico, Llave inglesa"
1833,3042,Martina Correa,Sucursal Palermo,Buenos Aires,2025-05-19 13:06:00,Guantes de trabajo,Protección personal,3.0,45491.04,136473.12,transferencia,,,
1834,7038,Genaro Moreno Perez,Sucursal Mendoza,Mendoza,2025-03-12 09:29:23,Caja de tornillos,Fijaciones,5.0,4179.24,20896.2,transferencia,,3 cuotas sin interés,
1835,3825,Valentina Juan Martin Moyano,Sucursal Córdoba,Córdoba,2025-08-09 07:41:29,Caja de tornillos,Fijaciones,4.0,42237.36,168949.44,efectivo,10% off,3 cuotas sin interés,
1836,2811,Benjamin Milo Moreno,Sucursal Palermo,Buenos Aires,2025-09-07 14:09:44,Cinta métrica,Medición,1.0,38688.69,38688.69,mercadopago,???,,Rodillo de pintura
1837,4765,Camila Nuñez,Sucursal Palermo,Buenos Aires,2025-09-01 10:04:58,Sierra circular,Herramientas eléctricas,4.0,14532.33,58129.32,efectivo,2x1,,Cinta métrica
1838,9468,Maximo Lopez Flores,Sucursal Palermo,Buenos Aires,2025-08-04 18:01:16,Pintura látex 4L,Pinturas,4.0,6262.71,25050.84,,,,
1839,6615,Valentina Sanchez,Sucursal Palermo,Buenos Aires,2025-04-11 13:59:28,Sierra circular,Herramientas eléctricas,1.0,10578.8,10578.8,tarjeta_crédito,2x1,,
1840,1882,Maria Victoria Ponce,Sucursal Mendoza,Mendoza,2025-07-05 17:39:04,Llave inglesa,Herramientas manuales,3.0,4905.67,14717.01,mercadopago,2x1,3 cuotas sin interés,
1841,5514,Santino Silva Figueroa,Sucursal Mendoza,Mendoza,2025-07-29 17:20:59,Caja de tornillos,Fijaciones,2.0,40250.31,80500.62,efectivo,10% off,,
1842,1285,Thiago Benjamin Sofia Cardozo,Sucursal Mendoza,Mendoza,2025-06-14 23:25:50,Martillo,Herramientas manuales,3.0,27052.89,81158.67,transferencia,,3 cuotas sin interés,
1843,5157,Benjamin Mateo Aguirre Gomez,Sucursal Mendoza,Mendoza,2025-07-14 00:00:29,Taladro eléctrico,Herramientas eléctricas,2.0,6904.32,13808.64,transferencia,2x1,3 cuotas sin interés,Guantes de trabajo
1844,3565,Bruno Ferreyra,Sucursal Mendoza,Mendoza,2025-06-28 04:38:36,Caja de tornillos,Fijaciones,4.0,44592.19,178368.76,tarjeta_crédito,,5% off efectivo,Cinta métrica
1845,3264,Joaquin Torres,Sucursal Mendoza,Mendoza,2025-06-16 22:23:24,Taladro eléctrico,Herramientas eléctricas,1.0,3821.46,3821.46,efectivo,sin interés,,
1846,6088,Sofia Joaquin Duarte,Sucursal Rosario,Santa Fe,2025-03-10 12:39:27,Guantes de trabajo,Protección personal,,37999.71,37999.71,transferencia,2x1,,
1847,8657,Sr(a). Santiago Rodriguez,Sucursal Palermo,Buenos Aires,2024-11-26 11:21:22,Caja de tornillos,Fijaciones,1.0,1962.75,1962.75,mercadopago,,3 cuotas sin interés,
1848,2113,Thiago Benjamin Alvaro Ramirez,Sucursal Rosario,Santa Fe,2025-05-17 22:44:33,Guantes de trabajo,Protección personal,1.0,16437.3,16437.3,tarjeta_crédito,,,
1849,1692,Sr(a). Joaquina Lopez,Sucursal Rosario,Santa Fe,2025-01-08 08:19:23,Guantes de trabajo,Protección personal,5.0,25589.97,127949.85,mercadopago,,3 cuotas sin interés,
1850,9141,Olivia Perez Romero,Sucursal Mendoza,Mendoza,2025-05-01 22:48:53,Guantes de trabajo,Protección personal,5.0,49495.2,247476.0,tarjeta_crédito,,5% off efectivo,
1851,8589,Jazmin Felicitas Gomez,Sucursal Mendoza,Mendoza,2024-10-10 05:16:56,Destornillador,Herramientas manuales,4.0,19728.84,78915.36,,,3 cuotas sin interés,"Destornillador, Martillo"
1852,8945,Gonzalo Benjamin Nuñez Olivera,Sucursal Rosario,Santa Fe,2024-10-24 02:49:34,Taladro eléctrico,Herramientas eléctricas,4.0,24514.7,98058.8,transferencia,sin interés,5% off efectivo,Pintura látex 4L
1853,3998,Maximo Benjamin Juarez,Sucursal Córdoba,Córdoba,2025-07-09 04:37:16,Cinta métrica,Medición,5.0,30160.95,150804.75,transferencia,,,
1854,1240,Paula Agustin Romero Flores,Sucursal Palermo,Buenos Aires,2025-02-07 12:09:45,Caja de tornillos,Fijaciones,2.0,44287.82,88575.64,transferencia,,5% off efectivo,"Taladro eléctrico, Cinta métrica"
1855,9856,Angel Gabriel Augusto Acuña Dominguez,Sucursal Córdoba,Córdoba,2025-02-10 11:28:15,Destornillador,Herramientas manuales,1.0,21126.35,21126.35,tarjeta_débito,10% off,,
1856,2557,Sr(a). Candelaria Hernandez,Sucursal Palermo,Buenos Aires,2025-07-26 15:10:39,Llave inglesa,Herramientas manuales,3.0,34532.96,103598.88,efectivo,,,
1857,2368,Benjamin Aguero Ruiz,Sucursal Mendoza,Mendoza,2025-08-06 22:53:03,Taladro eléctrico,Herramientas eléctricas,5.0,25678.83,128394.15,mercadopago,,3 cuotas sin interés,
1858,1500,Benjamin Juan Ignacio Pereyra,Sucursal Palermo,Buenos Aires,2025-06-15 01:48:48,Cinta métrica,Medición,4.0,44814.02,179256.08,tarjeta_débito,???,5% off efectivo,Sierra circular
1859,9551,Guadalupe Ana Paula Dominguez,Sucursal Córdoba,Córdoba,2025-03-20 01:22:27,Guantes de trabajo,Protección personal,4.0,48653.44,194613.76,,sin interés,,
1860,3827,Dr(a). Milagros Gonzalez,Sucursal Palermo,Buenos Aires,2025-05-22 07:28:06,Taladro eléctrico,Herramientas eléctricas,3.0,27464.65,82393.95,efectivo,,,
1861,3946,Benjamin Benicio Gonzalez Cordoba,Sucursal Córdoba,Córdoba,2025-01-20 22:18:34,Rodillo de pintura,Accesorios pintura,5.0,5171.27,25856.35,mercadopago,,,Martillo
1862,9186,Francisco Suarez,Sucursal Rosario,Santa Fe,2025-06-30 14:04:52,Martillo,Herramientas manuales,5.0,33850.2,169251.0,transferencia,,5% off efectivo,
1863,8817,Sr(a). Lautaro Acuña,Sucursal Palermo,Buenos Aires,2025-09-13 00:17:39,Caja de tornillos,Fijaciones,1.0,29853.24,29853.24,transferencia,10% off,,Guantes de trabajo
1864,2843,Charo Mendez,Sucursal Rosario,Santa Fe,2025-09-03 01:17:45,Rodillo de pintura,Accesorios pintura,1.0,25223.42,25223.42,tarjeta_crédito,,5% off efectivo,"Cinta métrica, Guantes de trabajo"
1865,6460,Abril Garcia Diaz,Sucursal Mendoza,Mendoza,2024-11-11 02:33:21,Pintura látex 4L,Pinturas,1.0,39172.5,39172.5,transferencia,,,Guantes de trabajo
1866,5637,Sr(a). Juan Ignacio Figueroa,Sucursal Mendoza,Mendoza,2025-01-11 12:57:52,Rodillo de pintura,Accesorios pintura,5.0,,65920.45,tarjeta_crédito,sin interés,,"Cinta métrica, Caja de tornillos"
1867,2061,Dr(a). Mateo Acosta,Sucursal Mendoza,Mendoza,2024-10-31 10:23:52,Taladro eléctrico,Herramientas eléctricas,2.0,28480.82,56961.64,transferencia,2x1,,"Guantes de trabajo, Llave inglesa"
1868,5509,Antonella Martinez,Sucursal Córdoba,Córdoba,2024-12-07 16:49:48,Taladro eléctrico,Herramientas eléctricas,5.0,48415.4,242077.0,mercadopago,10% off,3 cuotas sin interés,
1869,9221,Zoe Milagros Gomez,Sucursal Córdoba,Córdoba,2025-03-04 09:41:42,Guantes de trabajo,Protección personal,1.0,44136.38,44136.38,tarjeta_crédito,10% off,3 cuotas sin interés,
1870,9637,Mateo Soria Barrios,Sucursal Mendoza,Mendoza,2025-07-11 02:42:38,Guantes de trabajo,Protección personal,5.0,4339.34,21696.7,efectivo,2x1,,Llave inglesa
1871,5067,Delfina Valentina Herrera Mendoza,Sucursal Rosario,Santa Fe,2024-11-03 07:33:08,Guantes de trabajo,Protección personal,2.0,49930.37,99860.74,transferencia,10% off,,Sierra circular
1872,1006,Thiago Gabriel Juan Manuel Aguirre,Sucursal Rosario,Santa Fe,2025-07-22 11:10:09,Martillo,Herramientas manuales,2.0,3145.75,6291.5,efectivo,sin interés,3 cuotas sin interés,
1873,7563,Luna Isabel Vazquez Juarez,Sucursal Rosario,Santa Fe,2025-05-24 14:35:03,Taladro eléctrico,Herramientas eléctricas,2.0,18655.49,37310.98,tarjeta_débito,sin interés,3 cuotas sin interés,
1874,3040,Thiago Lucio Ponce Alvarez,Sucursal Palermo,Buenos Aires,2025-05-23 21:01:15,Rodillo de pintura,Accesorios pintura,3.0,32864.0,98592.0,transferencia,???,3 cuotas sin interés,"Rodillo de pintura, Destornillador"
1875,8933,Dr(a). Alma Valentina Martinez,Sucursal Palermo,Buenos Aires,2024-10-31 10:30:12,Cinta métrica,Medición,2.0,35309.54,70619.08,efectivo,,,
1876,7565,Catalina Catalina Villalba Maidana,Sucursal Mendoza,Mendoza,2025-07-02 16:32:06,Cinta métrica,Medición,2.0,5748.01,11496.02,tarjeta_débito,2x1,,Llave inglesa
1877,4026,Franco Fernandez Sanchez,Sucursal Mendoza,Mendoza,2025-02-11 03:52:11,Rodillo de pintura,Accesorios pintura,3.0,27749.84,83249.52,mercadopago,,5% off efectivo,
1878,7485,Sr(a). Josefina Luna,Sucursal Mendoza,Mendoza,2024-11-29 05:47:47,Caja de tornillos,Fijaciones,5.0,19676.96,98384.8,mercadopago,sin interés,,
1879,5279,Giovanni Sanchez,Sucursal Rosario,Santa Fe,2025-02-05 06:27:48,Taladro eléctrico,Herramientas eléctricas,1.0,7081.72,7081.72,transferencia,10% off,5% off efectivo,"Pintura látex 4L, Llave inglesa"
1880,1728,Maximo Juan Martin Diaz,Sucursal Rosario,Santa Fe,2025-02-17 00:46:23,Destornillador,Herramientas manuales,1.0,24249.56,24249.56,tarjeta_débito,,,"Llave inglesa, Rodillo de pintura"
1881,5072,Mateo Benjamin Medina Fernandez,Sucursal Mendoza,Mendoza,2025-01-09 18:47:26,Martillo,Herramientas manuales,1.0,26218.72,26218.72,efectivo,sin interés,3 cuotas sin interés,
1882,7209,Guillermina Facundo Juarez,Sucursal Mendoza,Mendoza,2024-11-12 03:48:29,Taladro eléctrico,Herramientas eléctricas,1.0,2213.89,2213.89,tarjeta_débito,,3 cuotas sin interés,
